cdate,cp,pctlead,pctlag1,pctlag2,pctlag4,pctlag8,upf,lowf
2003-06-16,1010.740,0.091,2.238,1.225,2.630,2.484,1.003,1.033
2003-06-17,1011.660,-0.155,0.091,2.332,1.422,2.173,1.007,1.028
2003-06-18,1010.090,-1.524,-0.155,-0.064,1.160,2.261,1.012,1.025
2003-06-19,994.700,0.100,-1.524,-1.676,0.616,1.923,1.028,1.011
2003-06-20,995.690,-1.411,0.100,-1.426,-1.489,1.102,1.024,1.007
2003-06-23,981.640,0.184,-1.411,-1.313,-2.967,-1.588,1.040,1.005
2003-06-24,983.450,-0.827,0.184,-1.229,-2.637,-1.508,1.031,1.011
2003-06-25,975.320,1.077,-0.827,-0.644,-1.948,-1.344,1.027,1.005
2003-06-26,985.820,-0.974,1.077,0.241,-0.991,-2.466,1.012,1.015
2003-06-27,976.220,-0.176,-0.974,0.092,-0.552,-3.503,1.013,1.004
2003-06-30,974.500,0.802,-0.176,-1.148,-0.910,-3.523,1.014,1.005
2003-07-01,982.320,1.164,0.802,0.625,0.718,-1.245,1.006,1.013
2003-07-02,993.750,-0.810,1.164,1.975,0.804,-0.195,1.003,1.026
2003-07-03,985.700,1.899,-0.810,0.344,0.971,0.414,1.011,1.018
2003-07-07,1004.420,0.340,1.899,1.074,3.070,2.132,1.004,1.038
2003-07-08,1007.840,-0.559,0.340,2.246,2.598,3.334,1.007,1.034
2003-07-09,1002.210,-1.348,-0.559,-0.220,0.851,1.663,1.013,1.020
2003-07-10,988.700,0.955,-1.348,-1.899,0.304,1.278,1.027,1.009
2003-07-11,998.140,0.573,0.955,-0.406,-0.625,2.426,1.015,1.011
2003-07-14,1003.860,-0.343,0.573,1.533,-0.395,2.193,1.009,1.017
2003-07-15,1000.420,-0.633,-0.343,0.228,-0.179,0.671,1.009,1.013
2003-07-16,994.090,-1.243,-0.633,-0.973,0.545,0.851,1.014,1.008
2003-07-17,981.730,1.181,-1.243,-1.868,-1.644,-2.259,1.030,1.001
2003-07-18,993.320,-1.462,1.181,-0.077,-1.050,-1.441,1.017,1.014
2003-07-21,978.800,0.951,-1.462,-0.298,-2.161,-2.336,1.028,1.006
2003-07-22,988.110,0.051,0.951,-0.525,-0.602,-0.060,1.011,1.013
2003-07-23,988.610,-0.709,0.051,1.002,0.701,-0.955,1.008,1.013
2003-07-24,981.600,1.740,-0.709,-0.659,-1.180,-2.217,1.015,1.006
2003-07-25,998.680,-0.216,1.740,1.019,2.031,-0.174,1.002,1.026
2003-07-28,996.520,-0.727,-0.216,1.520,0.851,0.244,1.007,1.019
2003-07-29,989.280,-0.181,-0.727,-0.941,0.068,0.769,1.014,1.011
2003-07-30,987.490,0.286,-0.181,-0.906,0.600,-0.587,1.016,1.009
2003-07-31,990.310,-1.026,0.286,0.104,-0.838,1.176,1.011,1.007
2003-08-01,980.150,0.272,-1.026,-0.743,-1.643,-0.806,1.020,1.002
2003-08-04,982.820,-1.766,0.272,-0.756,-0.653,-0.586,1.011,1.005
2003-08-05,965.460,0.168,-1.766,-1.499,-2.231,-1.644,1.034,1.002
2003-08-06,967.080,0.728,0.168,-1.602,-2.346,-3.164,1.030,1.009
2003-08-07,974.120,0.356,0.728,0.897,-0.615,-2.248,1.014,1.015
2003-08-08,977.590,0.307,0.356,1.087,-0.532,-1.182,1.009,1.018
2003-08-11,980.590,0.995,0.307,0.664,1.567,-0.699,1.004,1.020
2003-08-12,990.350,-0.638,0.995,1.305,2.406,0.004,1.003,1.029
2003-08-13,984.030,0.659,-0.638,0.351,1.017,0.396,1.009,1.014
2003-08-14,990.510,0.016,0.659,0.016,1.322,0.782,1.004,1.017
2003-08-15,990.670,0.916,0.016,0.675,1.028,2.611,1.005,1.012
2003-08-18,999.740,0.261,0.916,0.932,0.948,3.377,1.001,1.019
2003-08-19,1002.350,-0.205,0.261,1.179,1.862,2.898,1.004,1.023
2003-08-20,1000.300,0.297,-0.205,0.056,0.988,2.323,1.007,1.014
2003-08-21,1003.270,-1.018,0.297,0.092,1.272,2.313,1.005,1.013
2003-08-22,993.060,0.065,-1.018,-0.724,-0.668,0.274,1.014,1.000
2003-08-25,993.710,0.304,0.065,-0.953,-0.862,0.984,1.014,1.004
2003-08-26,996.730,0.006,0.304,0.370,-0.357,0.628,1.008,1.007
2003-08-27,996.790,0.607,0.006,0.310,-0.646,0.618,1.007,1.007
2003-08-28,1002.840,0.516,0.607,0.613,0.985,0.310,1.001,1.013
2003-08-29,1008.010,1.387,0.516,1.126,1.439,0.565,1.002,1.019
2003-09-02,1021.990,0.419,1.387,1.910,2.534,2.168,1.002,1.036
2003-09-03,1026.270,0.166,0.419,1.811,2.957,2.293,1.007,1.038
2003-09-04,1027.970,-0.640,0.166,0.585,2.506,3.515,1.009,1.031
2003-09-05,1021.390,1.004,-0.640,-0.476,1.327,2.786,1.013,1.014
2003-09-08,1031.640,-0.821,1.004,0.357,0.944,3.502,1.002,1.013
2003-09-09,1023.170,-1.197,-0.821,0.174,-0.302,2.646,1.010,1.004
2003-09-10,1010.920,0.544,-1.197,-2.008,-1.659,0.806,1.026,1.002
2003-09-11,1016.420,0.217,0.544,-0.660,-0.487,0.834,1.018,1.010
2003-09-12,1018.630,-0.375,0.217,0.763,-1.261,-0.329,1.015,1.012
2003-09-15,1014.810,1.430,-0.375,-0.158,-0.817,-1.117,1.010,1.006
2003-09-16,1029.320,-0.325,1.430,1.049,1.820,0.131,1.001,1.024
2003-09-17,1025.970,1.327,-0.325,1.100,0.940,0.448,1.006,1.016
2003-09-18,1039.580,-0.316,1.327,0.997,2.057,0.770,1.003,1.031
2003-09-19,1036.300,-1.301,-0.316,1.007,2.118,1.283,1.010,1.024
2003-09-22,1022.820,0.607,-1.301,-1.612,-0.631,1.177,1.020,1.004
2003-09-23,1029.030,-1.910,0.607,-0.702,0.298,1.241,1.014,1.011
2003-09-24,1009.380,-0.605,-1.910,-1.314,-2.905,-0.908,1.039,1.003
2003-09-25,1003.270,-0.640,-0.605,-2.503,-3.187,-1.137,1.041,1.008
2003-09-26,996.850,0.976,-0.640,-1.241,-2.539,-3.155,1.040,1.009
2003-09-29,1006.580,-1.054,0.976,0.330,-2.182,-1.890,1.024,1.019
2003-09-30,995.970,2.234,-1.054,-0.088,-1.329,-4.195,1.017,1.004
2003-10-01,1018.220,0.198,2.234,1.156,1.490,-1.745,1.002,1.031
2003-10-02,1020.240,0.942,0.198,2.437,2.346,-0.252,1.008,1.034
2003-10-03,1029.850,0.437,0.942,1.142,2.312,0.080,1.008,1.040
2003-10-06,1034.350,0.474,0.437,1.383,3.854,2.474,1.012,1.041
2003-10-07,1039.250,-0.526,0.474,0.913,2.065,3.586,1.005,1.027
2003-10-08,1033.780,0.479,-0.526,-0.055,1.327,3.705,1.010,1.015
2003-10-09,1038.730,-0.064,0.479,-0.050,0.862,3.194,1.003,1.010
2003-10-10,1038.060,0.702,-0.064,0.414,0.359,4.226,1.003,1.006
2003-10-13,1045.350,0.395,0.702,0.637,0.587,2.664,1.001,1.013
2003-10-14,1049.480,-0.259,0.395,1.100,1.519,2.866,1.003,1.019
2003-10-15,1046.760,0.316,-0.259,0.135,0.773,1.642,1.006,1.012
2003-10-16,1050.070,-1.024,0.316,0.056,1.157,1.520,1.004,1.012
2003-10-17,1039.320,0.516,-1.024,-0.711,-0.577,0.007,1.014,1.001
2003-10-20,1044.680,0.129,0.516,-0.513,-0.457,1.054,1.009,1.006
2003-10-21,1046.030,-1.498,0.129,0.646,-0.070,0.703,1.006,1.007
2003-10-22,1030.360,0.331,-1.498,-1.371,-1.877,-0.742,1.025,1.002
2003-10-23,1033.770,-0.470,0.331,-1.172,-0.534,-1.108,1.017,1.007
2003-10-24,1028.910,0.216,-0.470,-0.141,-1.510,-1.960,1.022,1.006
2003-10-27,1031.130,1.519,0.216,-0.255,-1.424,-1.493,1.015,1.009
2003-10-28,1046.790,0.126,1.519,1.738,1.595,-0.312,1.000,1.025
2003-10-29,1048.110,-0.112,0.126,1.647,1.387,0.846,1.006,1.026
2003-10-30,1046.940,0.360,-0.112,0.014,1.752,0.216,1.010,1.023
2003-10-31,1050.710,0.791,0.360,0.248,1.899,0.447,1.008,1.019
2003-11-03,1059.020,-0.545,0.791,1.154,1.168,2.782,1.000,1.017
2003-11-04,1053.250,-0.137,-0.545,0.242,0.490,1.884,1.007,1.010
2003-11-05,1051.810,0.593,-0.137,-0.681,0.465,2.226,1.008,1.007
2003-11-06,1058.050,-0.457,0.593,0.456,0.699,2.611,1.003,1.010
2003-11-07,1053.210,-0.579,-0.457,0.133,-0.549,0.613,1.007,1.004
2003-11-10,1047.110,-0.052,-0.579,-1.034,-0.583,-0.095,1.012,1.001
2003-11-11,1046.570,1.143,-0.052,-0.630,-0.498,-0.035,1.013,1.004
2003-11-12,1058.530,-0.011,1.143,1.091,0.045,0.744,1.004,1.015
2003-11-13,1058.410,-0.762,-0.011,1.131,0.494,-0.058,1.005,1.015
2003-11-14,1050.350,-0.640,-0.762,-0.773,0.309,-0.275,1.012,1.008
2003-11-17,1043.630,-0.908,-0.640,-1.396,-0.281,-0.778,1.019,1.004
2003-11-18,1034.150,0.802,-0.908,-1.542,-2.303,-2.259,1.032,1.004
2003-11-19,1042.440,-0.843,0.802,-0.114,-1.509,-1.023,1.019,1.013
2003-11-20,1033.650,0.158,-0.843,-0.048,-1.590,-1.285,1.019,1.005
2003-11-21,1035.280,1.623,0.158,-0.687,-0.800,-1.079,1.011,1.006
2003-11-24,1052.080,0.172,1.623,1.783,1.734,-0.609,1.001,1.026
2003-11-25,1053.890,0.433,0.172,1.798,1.098,-0.427,1.006,1.026
2003-11-26,1058.450,-0.024,0.433,0.605,2.399,0.771,1.008,1.031
2003-11-28,1058.200,1.126,-0.024,0.409,2.214,1.396,1.010,1.023
2003-12-01,1070.120,-0.327,1.126,1.103,1.715,3.478,1.001,1.023
2003-12-02,1066.620,-0.177,-0.327,0.796,1.208,2.320,1.006,1.016
2003-12-03,1064.730,0.469,-0.177,-0.504,0.593,3.007,1.008,1.010
2003-12-04,1069.720,-0.768,0.469,0.291,1.089,3.327,1.004,1.012
2003-12-05,1061.500,0.735,-0.768,-0.303,-0.806,0.895,1.011,1.001
2003-12-08,1069.300,-0.853,0.735,-0.039,0.251,1.462,1.003,1.008
2003-12-09,1060.180,-0.107,-0.853,-0.124,-0.427,0.163,1.012,1.003
2003-12-10,1059.050,1.148,-0.107,-0.959,-0.997,0.080,1.013,1.004
2003-12-11,1071.210,0.274,1.148,1.040,0.915,0.102,1.003,1.016
2003-12-12,1074.140,-0.568,0.274,1.425,0.453,0.705,1.004,1.018
2003-12-15,1068.040,0.664,-0.568,-0.296,0.741,0.311,1.010,1.013
2003-12-16,1075.130,0.126,0.664,0.092,1.518,0.506,1.006,1.016
2003-12-17,1076.480,1.180,0.126,0.790,0.492,1.411,1.002,1.009
2003-12-18,1089.180,-0.048,1.180,1.307,1.400,1.859,1.001,1.025
2003-12-19,1088.660,0.393,-0.048,1.131,1.931,2.686,1.007,1.024
2003-12-22,1092.940,0.282,0.393,0.345,1.657,3.200,1.006,1.021
2003-12-23,1096.020,-0.181,0.282,0.676,1.815,2.316,1.005,1.019
2003-12-24,1094.040,0.169,-0.181,0.101,0.446,1.853,1.003,1.007
2003-12-26,1095.890,1.240,0.169,-0.012,0.664,2.608,1.003,1.007
2003-12-29,1109.480,0.014,1.240,1.411,1.513,3.195,1.000,1.022
2003-12-30,1109.640,0.205,0.014,1.255,1.243,3.080,1.005,1.021
2003-12-31,1111.920,-0.309,0.205,0.220,1.634,2.088,1.007,1.021
2004-01-02,1108.480,1.240,-0.309,-0.105,1.149,1.821,1.009,1.012
2004-01-05,1122.220,0.129,1.240,0.926,1.148,2.679,1.000,1.018
2004-01-06,1123.670,0.237,0.129,1.370,1.264,2.523,1.004,1.019
2004-01-07,1126.330,0.496,0.237,0.366,1.296,2.951,1.006,1.020
2004-01-08,1131.920,-0.889,0.496,0.734,2.115,3.288,1.005,1.023
2004-01-09,1121.860,0.479,-0.889,-0.397,-0.032,1.116,1.010,1.004
2004-01-12,1127.230,-0.533,0.479,-0.414,0.317,1.585,1.005,1.007
2004-01-13,1121.220,0.829,-0.533,-0.057,-0.454,0.836,1.011,1.003
2004-01-14,1130.520,0.135,0.829,0.292,-0.124,1.988,1.004,1.011
2004-01-15,1132.050,0.687,0.135,0.966,0.908,0.876,1.003,1.013
2004-01-16,1139.830,-0.093,0.687,0.824,1.118,1.438,1.002,1.020
2004-01-20,1138.770,0.777,-0.093,0.594,1.565,1.104,1.006,1.018
2004-01-21,1147.620,-0.321,0.777,0.683,1.513,1.387,1.002,1.020
2004-01-22,1143.940,-0.209,-0.321,0.454,1.050,1.968,1.006,1.012
2004-01-23,1141.550,1.211,-0.209,-0.529,0.151,1.270,1.006,1.005
2004-01-26,1155.370,-0.980,1.211,0.999,1.458,3.046,1.001,1.019
2004-01-27,1144.050,-1.361,-0.980,0.219,-0.311,1.197,1.011,1.006
2004-01-28,1128.480,0.499,-1.361,-2.327,-1.351,-0.315,1.028,1.003
2004-01-29,1134.110,-0.263,0.499,-0.869,-0.652,-0.502,1.022,1.010
2004-01-30,1131.130,0.365,-0.263,0.235,-2.098,-0.671,1.024,1.011
2004-02-02,1135.260,0.068,0.365,0.101,-0.768,-1.077,1.009,1.010
2004-02-03,1136.030,-0.837,0.068,0.433,0.669,-0.691,1.002,1.008
2004-02-04,1126.520,0.184,-0.837,-0.770,-0.669,-1.317,1.012,1.001
2004-02-05,1128.590,1.256,0.184,-0.655,-0.225,-2.318,1.009,1.004
2004-02-06,1142.760,-0.258,1.256,1.442,0.661,-0.113,1.002,1.018
2004-02-09,1139.810,0.503,-0.258,0.994,0.333,1.004,1.007,1.016
2004-02-10,1145.540,1.067,0.503,0.243,1.688,1.008,1.006,1.022
2004-02-11,1157.760,-0.488,1.067,1.575,2.585,2.354,1.003,1.030
2004-02-12,1152.110,-0.547,-0.488,0.574,0.818,1.484,1.007,1.015
2004-02-13,1145.810,0.976,-0.547,-1.032,0.526,0.861,1.013,1.009
2004-02-17,1156.990,-0.447,0.976,0.424,1.000,2.705,1.004,1.014
2004-02-18,1151.820,-0.413,-0.447,0.525,-0.513,2.058,1.008,1.007
2004-02-19,1147.060,-0.257,-0.413,-0.858,-0.438,0.376,1.010,1.004
2004-02-20,1144.110,-0.273,-0.257,-0.669,-0.148,0.377,1.013,1.004
2004-02-23,1140.990,-0.167,-0.273,-0.529,-1.383,-0.397,1.016,1.004
2004-02-24,1139.090,0.402,-0.167,-0.439,-1.105,-1.613,1.013,1.003
2004-02-25,1143.670,0.108,0.402,0.235,-0.296,-0.733,1.004,1.005
2004-02-26,1144.910,0.003,0.108,0.511,0.070,-0.079,1.002,1.006
2004-02-27,1144.940,0.963,0.003,0.111,0.346,-1.041,1.002,1.006
2004-03-01,1155.970,-0.594,0.963,0.966,1.482,0.360,1.001,1.019
2004-03-02,1149.100,0.168,-0.594,0.363,0.475,0.178,1.007,1.009
2004-03-03,1151.030,0.334,0.168,-0.427,0.535,0.605,1.006,1.009
2004-03-04,1154.870,0.172,0.334,0.502,0.867,1.216,1.004,1.010
2004-03-05,1156.860,-0.835,0.172,0.506,0.077,1.560,1.002,1.008
2004-03-08,1147.200,-0.577,-0.835,-0.664,-0.165,0.309,1.010,1.002
2004-03-09,1140.580,-1.463,-0.577,-1.407,-0.908,-0.378,1.019,1.002
2004-03-10,1123.890,-1.522,-1.463,-2.032,-2.683,-1.839,1.040,1.003
2004-03-11,1106.780,1.246,-1.522,-2.963,-4.329,-4.255,1.058,1.007
2004-03-12,1120.570,-1.435,1.246,-0.295,-2.321,-2.483,1.032,1.020
2004-03-15,1104.490,0.562,-1.435,-0.207,-3.164,-4.043,1.037,1.010
2004-03-16,1110.700,1.175,0.562,-0.881,-1.174,-3.825,1.016,1.012
2004-03-17,1123.750,-0.127,1.175,1.744,1.533,-2.862,1.004,1.023
2004-03-18,1122.320,-1.117,-0.127,1.046,0.156,-2.169,1.008,1.019
2004-03-19,1109.780,-1.296,-1.117,-1.243,0.479,-2.700,1.018,1.010
2004-03-22,1095.400,-0.132,-1.296,-2.399,-1.378,-2.535,1.034,1.003
2004-03-23,1093.950,-0.239,-0.132,-1.426,-2.652,-1.159,1.037,1.010
2004-03-24,1091.330,1.637,-0.239,-0.372,-2.761,-2.609,1.032,1.011
2004-03-25,1109.190,-0.102,1.637,1.393,-0.053,0.426,1.006,1.023
2004-03-26,1108.060,1.300,-0.102,1.533,1.156,-0.238,1.006,1.022
2004-03-29,1122.470,0.404,1.300,1.197,2.607,-0.114,1.005,1.037
2004-03-30,1127.000,-0.070,0.404,1.709,3.268,0.417,1.009,1.037
2004-03-31,1126.210,0.529,-0.070,0.333,1.534,1.480,1.008,1.022
2004-04-01,1132.170,0.851,0.529,0.459,2.176,3.357,1.006,1.023
2004-04-02,1141.810,0.767,0.851,1.385,1.723,4.375,1.001,1.023
2004-04-05,1150.570,-0.209,0.767,1.625,2.091,5.428,1.003,1.030
2004-04-06,1148.160,-0.665,-0.209,0.556,1.949,3.513,1.009,1.024
2004-04-07,1140.530,-0.106,-0.665,-0.873,0.738,2.930,1.013,1.010
2004-04-08,1139.320,0.516,-0.106,-0.770,-0.218,1.501,1.012,1.004
2004-04-12,1145.200,-1.376,0.516,0.409,-0.467,1.615,1.007,1.008
2004-04-13,1129.440,-0.112,-1.376,-0.867,-1.630,0.287,1.021,1.002
2004-04-14,1128.170,0.059,-0.112,-1.487,-1.084,-0.353,1.019,1.004
2004-04-15,1128.840,0.511,0.059,-0.053,-0.920,-1.136,1.017,1.007
2004-04-16,1134.610,0.107,0.511,0.571,-0.925,-1.387,1.010,1.013
2004-04-19,1135.820,-1.556,0.107,0.618,0.565,-1.075,1.002,1.010
2004-04-20,1118.150,0.531,-1.556,-1.451,-0.888,-1.962,1.021,1.001
2004-04-21,1124.090,1.409,0.531,-1.033,-0.421,-1.337,1.015,1.008
2004-04-22,1139.930,0.059,1.409,1.948,0.469,-0.460,1.006,1.023
2004-04-23,1140.600,-0.444,0.059,1.469,0.421,0.988,1.008,1.024
2004-04-26,1135.530,0.227,-0.444,-0.386,1.554,0.652,1.012,1.020
2004-04-27,1138.110,-1.379,0.227,-0.218,1.247,0.821,1.008,1.013
2004-04-28,1122.410,-0.759,-1.379,-1.155,-1.537,-1.075,1.023,1.000
2004-04-29,1113.890,-0.592,-0.759,-2.128,-2.342,-1.931,1.033,1.004
2004-04-30,1107.300,0.920,-0.592,-1.346,-2.486,-0.970,1.036,1.007
2004-05-03,1117.490,0.184,0.920,0.323,-1.812,-0.587,1.021,1.017
2004-05-04,1119.550,0.177,0.184,1.106,-0.255,-1.788,1.006,1.013
2004-05-05,1121.530,-0.672,0.177,0.362,0.686,-1.672,1.004,1.014
2004-05-06,1113.990,-1.373,-0.672,-0.497,0.604,-1.897,1.011,1.007
2004-05-07,1098.700,-1.054,-1.373,-2.036,-1.681,-3.463,1.029,1.001
2004-05-10,1087.120,0.766,-1.054,-2.412,-2.897,-3.144,1.044,1.005
2004-05-11,1095.450,0.167,0.766,-0.296,-2.325,-1.655,1.030,1.016
2004-05-12,1097.280,-0.077,0.167,0.935,-1.500,-0.905,1.017,1.015
2004-05-13,1096.440,-0.067,-0.077,0.090,-0.206,-1.884,1.006,1.009
2004-05-14,1095.700,-1.059,-0.067,-0.144,0.789,-2.130,1.006,1.008
2004-05-17,1084.100,0.682,-1.059,-1.125,-1.036,-3.337,1.018,1.000
2004-05-18,1091.490,-0.257,0.682,-0.384,-0.528,-2.020,1.010,1.008
2004-05-19,1088.680,0.047,-0.257,0.422,-0.708,-0.912,1.011,1.006
2004-05-20,1089.190,0.401,0.047,-0.211,-0.594,0.190,1.008,1.006
2004-05-21,1093.560,0.169,0.401,0.448,0.873,-0.173,1.002,1.010
2004-05-24,1095.410,1.610,0.169,0.571,0.359,-0.170,1.001,1.008
2004-05-25,1113.050,0.170,1.610,1.782,2.238,1.515,1.001,1.032
2004-05-26,1114.940,0.569,0.170,1.783,2.364,1.756,1.007,1.032
2004-05-27,1121.280,-0.054,0.569,0.739,2.535,3.430,1.008,1.033
2004-05-28,1120.680,0.046,-0.054,0.515,2.307,2.674,1.010,1.024
2004-06-01,1121.200,0.338,0.046,-0.007,0.732,2.987,1.004,1.009
2004-06-02,1124.990,-0.742,0.338,0.385,0.901,3.287,1.002,1.010
